track_id,track_name,artist_name,album_name,popularity,genero_etiqueta,origen_plataforma,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,num_secciones,num_compases,num_tiempos_beats,densidad_tatum,youtube_vistas,youtube_likes,youtube_engagement_rate
5eAwwf6lvySYAwF06cZJM4,Nuestro Sueño,Grupo Niche,12 Años,0,Salsa,Spotify,0.756,0.897,0,-4.059,1,0.069,0.123,0.00029,0.086,0.589,170.0,215150,8,152,609,2.87,8079570,161628,2.0
2VK8hKsOHmWz6cHyPRtcOq,CON EL COMBO,Trueno,TURR4ZO,0,Salsa,Spotify,0.756,0.897,0,-4.059,1,0.069,0.123,0.00029,0.086,0.589,170.0,215150,9,152,609,2.41,8371705,205897,2.46
5EaBq61gf795V5bH8RV2zr,Manuela - Remastered 2025,Rubén Blades,Maestra Vida: Primera Parte (Remastered 2025),0,Salsa,Spotify,0.756,0.897,0,-4.059,1,0.069,0.123,0.00029,0.086,0.589,170.0,215150,8,152,609,2.83,299967086,11694363,3.9
5981zpjMYeKGoEQ6K9794L,Si Tú Me Besas,Víctor Manuelle,Busco Un Pueblo (Deluxe Edition),0,Salsa,Spotify,0.756,0.897,0,-4.059,1,0.069,0.123,0.00029,0.086,0.589,170.0,215150,11,152,609,2.77,85184126,3246871,3.81
6HJCGXNww93AIaaxUb7C3O,Mía,Eddie Santiago,De Verdad (15 Super Exitos),0,Salsa,Spotify,0.756,0.897,0,-4.059,1,0.069,0.123,0.00029,0.086,0.589,170.0,215150,11,152,609,2.74,407569,17407,4.27
0vaoXczFaer5PSDmQKRuyJ,Quebradita,Los imponentes de tierra Mixteca,Para zapatear,0,Quebradita,Spotify,0.664,0.889,7,-6.269,1,0.052,0.021,0.00732,0.095,0.818,253.3,208744,12,220,881,3.22,60011508,1052073,1.75
3qtsVB90KMoccHtSCbAHOE,Al gato y al ratón,Banda Machos,Sangre de indio,0,Quebradita,Spotify,0.74,0.963,8,-5.523,0,0.05,0.018,0.00821,0.097,0.684,257.8,237062,9,254,1018,3.26,15305837,270836,1.77
6HXKHHC9T5weilLjvaDXiP,Vamos A Bailar,Banda Maguey,La Estrella De Los Bailes,0,Quebradita,Spotify,0.74,0.963,8,-5.523,0,0.05,0.018,0.00821,0.097,0.684,257.8,237062,9,254,1018,3.62,400248,12570,3.14
2lzVPQxM5bAfrCvp28c0mv,Mi Banda el Mexicano - Remastered 2025,Mi Banda El Mexicano,Fuera de Serie (Remastered 2025),0,Quebradita,Spotify,0.74,0.963,8,-5.523,0,0.05,0.018,0.00821,0.097,0.684,257.8,237062,10,254,1018,3.29,2480137,37510,1.51
09OMWnWSppFZWzcIXUpQv8,Quisiera Saber Quien Es,Banda Arkangel R-15,La 4 x 4,0,Quebradita,Spotify,0.706,0.938,9,-5.198,1,0.056,0.069,0.00601,0.215,0.733,256.3,243097,12,259,1038,3.68,60288420,1679648,2.79
2tsvzxWyjyfLsrjWSK4R2v,Clave 7,Los Sementales de Nuevo León,Clave 7,0,Quebradita,Spotify,0.664,0.889,7,-6.269,1,0.052,0.021,0.00732,0.095,0.818,253.3,208744,9,220,881,3.27,2049204,24640,1.2
5an6zLElxCiCAEbeInEqRY,Y yo que te amo,Banda Pequeños Musical,Con paso sensual,0,Quebradita,Spotify,0.664,0.889,7,-6.269,1,0.052,0.021,0.00732,0.095,0.818,253.3,208744,11,220,881,3.33,152586,2893,1.9
1Bintm3VasQng30o97U9D3,El Toro Pinto,Banda Maguey,El Toro Pinto,0,Quebradita,Spotify,0.74,0.963,8,-5.523,0,0.05,0.018,0.00821,0.097,0.684,257.8,237062,12,254,1018,3.4,14983370,387941,2.59
0bXznJ4BNcGaOxNig3LNV5,Ritmo Chido,Banda Zeta,Mi Regreso Es Por Ti,0,Quebradita,Spotify,0.74,0.963,8,-5.523,0,0.05,0.018,0.00821,0.097,0.684,257.8,237062,12,254,1018,3.33,15293974,375070,2.45
1RAs2JUtIyFFPqa0QBTPMU,Arreando La Mula,Banda R-15,Arreando La Mula,0,Quebradita,Spotify,0.706,0.938,9,-5.198,1,0.056,0.069,0.00601,0.215,0.733,256.3,243097,10,259,1038,3.56,1978802,41493,2.1
35WJkCttojIOJSZ96kKfbx,TECHNO QUEBRADITA,Deorro,BOTAS & RAVE,0,Quebradita,Spotify,0.706,0.938,9,-5.198,1,0.056,0.069,0.00601,0.215,0.733,256.3,243097,12,259,1038,3.2,60479574,2062258,3.41
5Mbcyx1yEwcRh3P5Iv50QN,"Quebraditas Mix (La Quebradora, La Fea, El Farol, Vámonos de Fiesta)",Grupo Kilometro 24,Y Seguimos Adelande,0,Quebradita,Spotify,0.706,0.938,9,-5.198,1,0.056,0.069,0.00601,0.215,0.733,256.3,243097,9,259,1038,3.68,15089984,439214,2.91
61vOnqzd5neCHmjc5byjDy,Un Amor,Banda Movil,Un Amor...,0,Quebradita,Spotify,0.74,0.963,8,-5.523,0,0.05,0.018,0.00821,0.097,0.684,257.8,237062,10,254,1018,3.71,129425,3283,2.54
sc_7411335597135914735,Bachata Sensual Remix - Dj Club Mix Vol 1,DJ Bachata Master,SoundCloud Release / Bootleg,79,Bachata,SoundCloud,0.797,0.693,1,-3.822,1,0.11,0.063,0.01348,0.234,0.837,119.6,255701,7,127,509,2.07,120114777,3545409,2.95
sc_7411335597135914736,Bachata Sensual Remix - Dj Club Mix Vol 2,DJ Bachata Master,SoundCloud Release / Bootleg,73,Bachata,SoundCloud,0.825,0.651,7,-4.229,1,0.063,0.241,0.04566,0.251,0.755,123.2,235667,7,120,483,2.17,120402623,2980240,2.48
sc_7411335597135914737,Bachata Sensual Remix - Dj Club Mix Vol 3,DJ Bachata Master,SoundCloud Release / Bootleg,80,Bachata,SoundCloud,0.838,0.688,1,-4.046,1,0.098,0.088,0.03001,0.293,0.805,125.4,277468,7,144,579,1.82,450192192,10776390,2.39
sc_7411335597135914738,Bachata Sensual Remix - Dj Club Mix Vol 4,DJ Bachata Master,SoundCloud Release / Bootleg,68,Bachata,SoundCloud,0.789,0.704,8,-4.669,0,0.051,0.083,0.0468,0.264,0.857,123.1,309078,8,158,634,1.92,119997963,2643873,2.2
sc_7411335597135914739,Bachata Sensual Remix - Dj Club Mix Vol 5,DJ Bachata Master,SoundCloud Release / Bootleg,66,Bachata,SoundCloud,0.877,0.766,6,-4.705,1,0.111,0.197,0.01198,0.144,0.66,124.0,270300,9,139,558,2.04,14995161,270617,1.8
sc_7411335597135914740,Bachata Sensual Remix - Dj Club Mix Vol 6,DJ Bachata Master,SoundCloud Release / Bootleg,79,Bachata,SoundCloud,0.842,0.611,6,-3.964,1,0.082,0.182,0.01714,0.325,0.808,119.8,308443,8,153,615,1.8,120207885,4358292,3.63
sc_7411335597135914741,Bachata Sensual Remix - Dj Club Mix Vol 7,DJ Bachata Master,SoundCloud Release / Bootleg,78,Bachata,SoundCloud,0.821,0.739,10,-3.6,1,0.076,0.108,0.03329,0.252,0.694,119.8,356605,6,178,712,2.14,15467553,470918,3.04
sc_7411335597135914742,Bachata Sensual Remix - Dj Club Mix Vol 8,DJ Bachata Master,SoundCloud Release / Bootleg,80,Bachata,SoundCloud,0.798,0.715,0,-4.889,0,0.116,0.114,0.01339,0.319,0.748,123.6,334365,9,172,688,1.77,120374255,2163771,1.8
sc_7411335597135914743,Bachata Sensual Remix - Dj Club Mix Vol 9,DJ Bachata Master,SoundCloud Release / Bootleg,76,Bachata,SoundCloud,0.849,0.611,4,-3.761,0,0.089,0.023,0.01911,0.276,0.892,120.1,245368,7,122,491,2.29,923341,31533,3.42
sc_7411335597135914744,Bachata Sensual Remix - Dj Club Mix Vol 10,DJ Bachata Master,SoundCloud Release / Bootleg,69,Bachata,SoundCloud,0.796,0.725,2,-5.485,1,0.067,0.079,0.00478,0.202,0.716,124.2,315834,7,163,653,1.74,119986789,3658843,3.05
sc_8966235559112799221,Bachata Dominicana Clasica - Dj Club Mix Vol 1,DJ Bachata Master,SoundCloud Release / Bootleg,76,Bachata,SoundCloud,0.734,0.713,2,-3.666,0,0.057,0.051,0.04542,0.136,0.624,127.4,234411,9,124,497,1.76,120424478,4670962,3.88
sc_8966235559112799222,Bachata Dominicana Clasica - Dj Club Mix Vol 2,DJ Bachata Master,SoundCloud Release / Bootleg,78,Bachata,SoundCloud,0.768,0.592,4,-5.368,1,0.119,0.05,0.01102,0.239,0.746,122.4,264491,6,134,539,2.06,610185,14085,2.31
sc_8966235559112799223,Bachata Dominicana Clasica - Dj Club Mix Vol 3,DJ Bachata Master,SoundCloud Release / Bootleg,66,Bachata,SoundCloud,0.799,0.636,1,-4.312,1,0.118,0.062,0.01211,0.279,0.723,126.6,359949,7,189,759,2.21,120233505,4119937,3.43
sc_8966235559112799224,Bachata Dominicana Clasica - Dj Club Mix Vol 4,DJ Bachata Master,SoundCloud Release / Bootleg,80,Bachata,SoundCloud,0.804,0.671,3,-5.293,0,0.09,0.048,0.03903,0.294,0.684,128.2,302342,7,161,646,1.9,120162629,2991467,2.49
sc_8966235559112799225,Bachata Dominicana Clasica - Dj Club Mix Vol 5,DJ Bachata Master,SoundCloud Release / Bootleg,77,Bachata,SoundCloud,0.804,0.597,8,-3.997,1,0.08,0.09,0.01509,0.122,0.785,129.2,358588,9,193,772,1.87,635907,20646,3.25
sc_8966235559112799226,Bachata Dominicana Clasica - Dj Club Mix Vol 6,DJ Bachata Master,SoundCloud Release / Bootleg,72,Bachata,SoundCloud,0.729,0.67,5,-3.22,0,0.081,0.055,0.00348,0.226,0.692,123.4,324494,6,166,667,2.21,450230491,11740548,2.61
sc_8966235559112799227,Bachata Dominicana Clasica - Dj Club Mix Vol 7,DJ Bachata Master,SoundCloud Release / Bootleg,74,Bachata,SoundCloud,0.756,0.696,5,-4.329,0,0.066,0.117,0.03307,0.265,0.765,125.5,309958,6,162,648,1.95,15169983,577620,3.81
sc_8966235559112799228,Bachata Dominicana Clasica - Dj Club Mix Vol 8,DJ Bachata Master,SoundCloud Release / Bootleg,77,Bachata,SoundCloud,0.794,0.581,11,-3.535,1,0.075,0.145,0.00076,0.219,0.749,125.2,323411,7,168,674,1.89,450413258,7743780,1.72
sc_8966235559112799229,Bachata Dominicana Clasica - Dj Club Mix Vol 9,DJ Bachata Master,SoundCloud Release / Bootleg,80,Bachata,SoundCloud,0.728,0.576,2,-4.154,0,0.069,0.147,0.03911,0.277,0.889,129.7,228381,8,123,493,1.69,450399344,11178250,2.48
sc_8966235559112799230,Bachata Dominicana Clasica - Dj Club Mix Vol 10,DJ Bachata Master,SoundCloud Release / Bootleg,78,Bachata,SoundCloud,0.818,0.704,1,-4.066,1,0.06,0.081,0.01014,0.317,0.706,128.0,271703,8,144,579,2.04,928179,23058,2.48
sc_5201574204900082039,Bachata Remix 2026 - Dj Club Mix Vol 1,DJ Bachata Master,SoundCloud Release / Bootleg,76,Bachata,SoundCloud,0.822,0.77,6,-3.155,1,0.058,0.178,0.00836,0.21,0.798,121.3,300811,7,152,608,2.09,15390914,482634,3.14
sc_5201574204900082040,Bachata Remix 2026 - Dj Club Mix Vol 2,DJ Bachata Master,SoundCloud Release / Bootleg,76,Bachata,SoundCloud,0.851,0.779,5,-4.599,1,0.074,0.177,0.03763,0.253,0.726,121.8,243691,8,123,494,2.26,120366117,3924966,3.26
sc_5201574204900082041,Bachata Remix 2026 - Dj Club Mix Vol 3,DJ Bachata Master,SoundCloud Release / Bootleg,63,Bachata,SoundCloud,0.835,0.62,10,-2.674,0,0.057,0.221,0.02164,0.321,0.751,120.4,307520,9,154,617,1.83,621773,17790,2.86
sc_5201574204900082042,Bachata Remix 2026 - Dj Club Mix Vol 4,DJ Bachata Master,SoundCloud Release / Bootleg,80,Bachata,SoundCloud,0.761,0.722,0,-3.598,0,0.077,0.057,0.0274,0.255,0.848,123.2,322570,7,165,662,1.61,119998919,3487777,2.91
sc_5201574204900082043,Bachata Remix 2026 - Dj Club Mix Vol 5,DJ Bachata Master,SoundCloud Release / Bootleg,81,Bachata,SoundCloud,0.778,0.625,5,-3.982,0,0.063,0.132,0.0015,0.322,0.635,123.6,293733,6,151,605,1.92,450292958,11564803,2.57
sc_5201574204900082044,Bachata Remix 2026 - Dj Club Mix Vol 6,DJ Bachata Master,SoundCloud Release / Bootleg,78,Bachata,SoundCloud,0.783,0.739,1,-2.863,1,0.073,0.203,0.02344,0.222,0.721,124.6,356065,8,184,739,2.17,450149692,7524451,1.67
sc_5201574204900082045,Bachata Remix 2026 - Dj Club Mix Vol 7,DJ Bachata Master,SoundCloud Release / Bootleg,79,Bachata,SoundCloud,0.874,0.646,4,-5.406,1,0.059,0.066,0.0344,0.314,0.745,118.8,283716,8,140,561,1.87,450048787,15058600,3.35
sc_5201574204900082046,Bachata Remix 2026 - Dj Club Mix Vol 8,DJ Bachata Master,SoundCloud Release / Bootleg,71,Bachata,SoundCloud,0.806,0.688,0,-4.347,0,0.092,0.221,0.04681,0.289,0.693,124.3,303702,8,157,629,2.06,699829,24142,3.45
sc_5201574204900082047,Bachata Remix 2026 - Dj Club Mix Vol 9,DJ Bachata Master,SoundCloud Release / Bootleg,77,Bachata,SoundCloud,0.832,0.736,1,-3.286,0,0.088,0.12,0.00032,0.131,0.734,125.0,347288,9,180,723,1.61,450261659,11524365,2.56
sc_5201574204900082048,Bachata Remix 2026 - Dj Club Mix Vol 10,DJ Bachata Master,SoundCloud Release / Bootleg,79,Bachata,SoundCloud,0.878,0.684,10,-4.613,1,0.108,0.076,0.02505,0.167,0.686,123.6,330116,7,170,680,2.13,15439431,603294,3.91
sc_8969392280183611447,Salsa Dura Brava - Dj Club Mix Vol 1,DJ Salsa Master,SoundCloud Release / Bootleg,80,Salsa,SoundCloud,0.746,0.826,0,-5.392,1,0.056,0.032,0.01511,0.273,0.699,190.4,216118,9,171,685,2.66,8428607,172723,2.05
sc_8969392280183611448,Salsa Dura Brava - Dj Club Mix Vol 2,DJ Salsa Master,SoundCloud Release / Bootleg,69,Salsa,SoundCloud,0.844,0.801,6,-4.374,0,0.109,0.195,0.04852,0.295,0.723,184.3,329584,12,253,1012,2.57,434836,17408,4.0
sc_8969392280183611449,Salsa Dura Brava - Dj Club Mix Vol 3,DJ Salsa Master,SoundCloud Release / Bootleg,80,Salsa,SoundCloud,0.772,0.917,3,-4.622,1,0.081,0.059,0.01493,0.185,0.705,186.1,209349,11,162,649,2.61,85018007,2048908,2.41
sc_8969392280183611450,Salsa Dura Brava - Dj Club Mix Vol 4,DJ Salsa Master,SoundCloud Release / Bootleg,69,Salsa,SoundCloud,0.766,0.908,3,-3.227,0,0.061,0.161,0.03264,0.209,0.731,198.4,317967,11,262,1051,2.49,8148464,128373,1.58
sc_8969392280183611451,Salsa Dura Brava - Dj Club Mix Vol 5,DJ Salsa Master,SoundCloud Release / Bootleg,71,Salsa,SoundCloud,0.831,0.814,7,-3.015,0,0.074,0.211,0.00144,0.185,0.828,183.3,269637,11,205,823,2.94,85182222,3535645,4.15
sc_8969392280183611452,Salsa Dura Brava - Dj Club Mix Vol 6,DJ Salsa Master,SoundCloud Release / Bootleg,79,Salsa,SoundCloud,0.828,0.825,0,-3.992,0,0.066,0.205,0.03987,0.273,0.678,198.7,246624,12,204,816,2.87,300063697,6643578,2.21
sc_8969392280183611453,Salsa Dura Brava - Dj Club Mix Vol 7,DJ Salsa Master,SoundCloud Release / Bootleg,78,Salsa,SoundCloud,0.787,0.793,9,-5.185,1,0.053,0.061,0.0425,0.204,0.722,171.4,233509,8,166,667,2.78,300442489,6189593,2.06
sc_8969392280183611454,Salsa Dura Brava - Dj Club Mix Vol 8,DJ Salsa Master,SoundCloud Release / Bootleg,77,Salsa,SoundCloud,0.784,0.785,9,-4.916,1,0.099,0.107,0.01105,0.297,0.712,197.7,271147,10,223,893,2.56,300170532,8984077,2.99
sc_8969392280183611455,Salsa Dura Brava - Dj Club Mix Vol 9,DJ Salsa Master,SoundCloud Release / Bootleg,61,Salsa,SoundCloud,0.803,0.929,3,-3.574,0,0.105,0.09,0.03377,0.332,0.622,197.4,233398,9,191,767,3.0,85025401,3034215,3.57
sc_8969392280183611456,Salsa Dura Brava - Dj Club Mix Vol 10,DJ Salsa Master,SoundCloud Release / Bootleg,66,Salsa,SoundCloud,0.792,0.89,0,-3.428,1,0.05,0.141,0.0009,0.305,0.888,180.4,331941,12,249,998,2.51,8254360,361418,4.38
sc_4904421361440594875,Salsa Romantica Mix - Dj Club Mix Vol 1,DJ Salsa Master,SoundCloud Release / Bootleg,79,Salsa,SoundCloud,0.855,0.892,1,-4.548,0,0.069,0.19,0.04982,0.193,0.644,183.4,301705,9,230,922,2.7,429353,8230,1.92
sc_4904421361440594876,Salsa Romantica Mix - Dj Club Mix Vol 2,DJ Salsa Master,SoundCloud Release / Bootleg,73,Salsa,SoundCloud,0.742,0.886,3,-2.8,0,0.099,0.083,0.02423,0.243,0.906,185.9,244334,12,189,757,2.92,300248764,10433989,3.48
sc_4904421361440594877,Salsa Romantica Mix - Dj Club Mix Vol 3,DJ Salsa Master,SoundCloud Release / Bootleg,68,Salsa,SoundCloud,0.777,0.881,10,-4.461,0,0.111,0.237,0.03211,0.261,0.673,187.0,326085,8,254,1016,2.74,300070843,9308211,3.1
sc_4904421361440594878,Salsa Romantica Mix - Dj Club Mix Vol 4,DJ Salsa Master,SoundCloud Release / Bootleg,80,Salsa,SoundCloud,0.783,0.93,9,-3.227,1,0.071,0.097,0.01186,0.241,0.702,196.8,282261,10,231,925,2.45,502918,21256,4.23
sc_4904421361440594879,Salsa Romantica Mix - Dj Club Mix Vol 5,DJ Salsa Master,SoundCloud Release / Bootleg,78,Salsa,SoundCloud,0.757,0.8,11,-3.745,1,0.115,0.114,0.03684,0.349,0.893,170.1,278214,8,197,788,2.93,8475256,183913,2.17
sc_4904421361440594880,Salsa Romantica Mix - Dj Club Mix Vol 6,DJ Salsa Master,SoundCloud Release / Bootleg,75,Salsa,SoundCloud,0.86,0.837,0,-5.207,0,0.102,0.165,0.02366,0.245,0.738,186.2,340468,10,264,1056,2.93,8441045,162875,1.93
sc_4904421361440594881,Salsa Romantica Mix - Dj Club Mix Vol 7,DJ Salsa Master,SoundCloud Release / Bootleg,80,Salsa,SoundCloud,0.744,0.932,3,-4.174,0,0.085,0.121,0.01406,0.2,0.917,196.1,208564,8,170,681,2.56,8258205,274201,3.32
sc_4904421361440594882,Salsa Romantica Mix - Dj Club Mix Vol 8,DJ Salsa Master,SoundCloud Release / Bootleg,77,Salsa,SoundCloud,0.819,0.936,3,-4.962,0,0.065,0.037,0.01625,0.335,0.902,172.9,209425,11,150,603,2.45,85318531,2504917,2.94
sc_4904421361440594883,Salsa Romantica Mix - Dj Club Mix Vol 9,DJ Salsa Master,SoundCloud Release / Bootleg,78,Salsa,SoundCloud,0.816,0.79,6,-2.82,1,0.056,0.129,0.02205,0.296,0.604,193.8,324190,9,261,1047,2.71,85270145,3347456,3.93
sc_4904421361440594884,Salsa Romantica Mix - Dj Club Mix Vol 10,DJ Salsa Master,SoundCloud Release / Bootleg,78,Salsa,SoundCloud,0.759,0.839,8,-4.871,0,0.098,0.137,0.00633,0.139,0.728,204.5,246063,12,209,838,2.71,300272405,12530562,4.17
sc_5432490071138503327,Salsa Baul Remix - Dj Club Mix Vol 1,DJ Salsa Master,SoundCloud Release / Bootleg,80,Salsa,SoundCloud,0.746,0.826,0,-5.392,1,0.056,0.032,0.01511,0.273,0.699,190.4,216118,11,171,685,2.51,84971377,3006873,3.54
sc_5432490071138503328,Salsa Baul Remix - Dj Club Mix Vol 2,DJ Salsa Master,SoundCloud Release / Bootleg,69,Salsa,SoundCloud,0.844,0.801,6,-4.374,0,0.109,0.195,0.04852,0.295,0.723,184.3,329584,9,253,1012,2.6,278347,6702,2.41
sc_5432490071138503329,Salsa Baul Remix - Dj Club Mix Vol 3,DJ Salsa Master,SoundCloud Release / Bootleg,80,Salsa,SoundCloud,0.772,0.917,3,-4.622,1,0.081,0.059,0.01493,0.185,0.705,186.1,209349,11,162,649,2.41,299996161,6368793,2.12
sc_5432490071138503330,Salsa Baul Remix - Dj Club Mix Vol 4,DJ Salsa Master,SoundCloud Release / Bootleg,69,Salsa,SoundCloud,0.766,0.908,3,-3.227,0,0.061,0.161,0.03264,0.209,0.731,198.4,317967,8,262,1051,2.51,8115120,322821,3.98
sc_5432490071138503331,Salsa Baul Remix - Dj Club Mix Vol 5,DJ Salsa Master,SoundCloud Release / Bootleg,71,Salsa,SoundCloud,0.831,0.814,7,-3.015,0,0.074,0.211,0.00144,0.185,0.828,183.3,269637,12,205,823,2.91,85445108,1451534,1.7
sc_5432490071138503332,Salsa Baul Remix - Dj Club Mix Vol 6,DJ Salsa Master,SoundCloud Release / Bootleg,79,Salsa,SoundCloud,0.828,0.825,0,-3.992,0,0.066,0.205,0.03987,0.273,0.678,198.7,246624,10,204,816,2.89,8057087,332318,4.12
sc_5432490071138503333,Salsa Baul Remix - Dj Club Mix Vol 7,DJ Salsa Master,SoundCloud Release / Bootleg,78,Salsa,SoundCloud,0.787,0.793,9,-5.185,1,0.053,0.061,0.0425,0.204,0.722,171.4,233509,10,166,667,2.87,84992995,2921915,3.44
sc_5432490071138503334,Salsa Baul Remix - Dj Club Mix Vol 8,DJ Salsa Master,SoundCloud Release / Bootleg,77,Salsa,SoundCloud,0.784,0.785,9,-4.916,1,0.099,0.107,0.01105,0.297,0.712,197.7,271147,9,223,893,2.73,594286,13592,2.29
sc_5432490071138503335,Salsa Baul Remix - Dj Club Mix Vol 9,DJ Salsa Master,SoundCloud Release / Bootleg,61,Salsa,SoundCloud,0.803,0.929,3,-3.574,0,0.105,0.09,0.03377,0.332,0.622,197.4,233398,12,191,767,2.86,85356067,2867041,3.36
sc_5432490071138503336,Salsa Baul Remix - Dj Club Mix Vol 10,DJ Salsa Master,SoundCloud Release / Bootleg,66,Salsa,SoundCloud,0.792,0.89,0,-3.428,1,0.05,0.141,0.0009,0.305,0.888,180.4,331941,9,249,998,2.78,8489929,302598,3.56
sc_1172988606033105339,Technobanda Mix - Dj Club Mix Vol 1,DJ Technobanda Master,SoundCloud Release / Bootleg,78,Quebradita,SoundCloud,0.762,0.979,10,-3.052,1,0.091,0.239,0.03364,0.129,0.869,258.6,336336,12,362,1449,3.41,60253352,1387078,2.3
sc_1172988606033105340,Technobanda Mix - Dj Club Mix Vol 2,DJ Technobanda Master,SoundCloud Release / Bootleg,73,Quebradita,SoundCloud,0.799,0.965,2,-5.15,1,0.086,0.129,0.0136,0.182,0.916,262.5,259371,10,283,1134,3.42,60003498,1117129,1.86
sc_1172988606033105341,Technobanda Mix - Dj Club Mix Vol 3,DJ Technobanda Master,SoundCloud Release / Bootleg,80,Quebradita,SoundCloud,0.749,0.949,1,-4.633,0,0.094,0.17,0.01344,0.135,0.847,246.8,206034,12,211,847,3.47,60331024,984563,1.63
sc_1172988606033105342,Technobanda Mix - Dj Club Mix Vol 4,DJ Technobanda Master,SoundCloud Release / Bootleg,80,Quebradita,SoundCloud,0.751,0.909,3,-3.619,1,0.044,0.175,0.00099,0.303,0.829,240.3,311987,10,312,1249,3.34,360095,8811,2.45
sc_1172988606033105343,Technobanda Mix - Dj Club Mix Vol 5,DJ Technobanda Master,SoundCloud Release / Bootleg,63,Quebradita,SoundCloud,0.796,0.897,2,-4.384,0,0.102,0.205,0.0393,0.256,0.813,252.6,257085,12,270,1082,3.47,15399320,194609,1.26
sc_1172988606033105344,Technobanda Mix - Dj Club Mix Vol 6,DJ Technobanda Master,SoundCloud Release / Bootleg,64,Quebradita,SoundCloud,0.752,0.935,9,-2.959,1,0.09,0.199,0.02297,0.207,0.693,249.5,315465,11,327,1311,3.73,60355082,1551263,2.57
sc_1172988606033105345,Technobanda Mix - Dj Club Mix Vol 7,DJ Technobanda Master,SoundCloud Release / Bootleg,79,Quebradita,SoundCloud,0.812,0.978,10,-3.351,0,0.096,0.141,0.03297,0.182,0.794,231.7,221605,13,213,855,3.67,15438952,510408,3.31
sc_1172988606033105346,Technobanda Mix - Dj Club Mix Vol 8,DJ Technobanda Master,SoundCloud Release / Bootleg,73,Quebradita,SoundCloud,0.77,0.932,9,-4.503,0,0.066,0.193,0.04949,0.259,0.847,260.8,302586,13,328,1315,3.67,60277918,1176712,1.95
sc_1172988606033105347,Technobanda Mix - Dj Club Mix Vol 9,DJ Technobanda Master,SoundCloud Release / Bootleg,65,Quebradita,SoundCloud,0.685,0.893,2,-3.159,0,0.114,0.154,0.03866,0.217,0.864,243.5,358381,12,363,1454,3.53,15335745,514559,3.36
sc_1172988606033105348,Technobanda Mix - Dj Club Mix Vol 10,DJ Technobanda Master,SoundCloud Release / Bootleg,71,Quebradita,SoundCloud,0.817,0.956,8,-4.379,1,0.071,0.204,0.00262,0.146,0.781,232.8,210197,10,203,815,3.67,59983761,957482,1.6
sc_9133482032908853055,Zapateado Quebradita - Dj Club Mix Vol 1,DJ Zapateado Master,SoundCloud Release / Bootleg,63,Quebradita,SoundCloud,0.802,0.944,6,-4.942,0,0.052,0.08,0.03105,0.16,0.687,256.6,347203,13,371,1484,3.79,60169317,1974964,3.28
sc_9133482032908853056,Zapateado Quebradita - Dj Club Mix Vol 2,DJ Zapateado Master,SoundCloud Release / Bootleg,75,Quebradita,SoundCloud,0.696,0.929,3,-5.014,1,0.093,0.103,0.01529,0.329,0.682,238.1,239740,10,237,951,3.5,258621,3193,1.23
sc_9133482032908853057,Zapateado Quebradita - Dj Club Mix Vol 3,DJ Zapateado Master,SoundCloud Release / Bootleg,81,Quebradita,SoundCloud,0.734,0.99,11,-2.951,0,0.043,0.186,0.02105,0.22,0.69,261.5,260400,11,283,1134,3.63,15417245,492481,3.19
sc_9133482032908853058,Zapateado Quebradita - Dj Club Mix Vol 4,DJ Zapateado Master,SoundCloud Release / Bootleg,79,Quebradita,SoundCloud,0.75,0.959,4,-2.81,1,0.106,0.209,0.00386,0.268,0.699,248.3,300878,11,311,1245,3.36,2391533,51541,2.16
sc_9133482032908853059,Zapateado Quebradita - Dj Club Mix Vol 5,DJ Zapateado Master,SoundCloud Release / Bootleg,80,Quebradita,SoundCloud,0.786,0.953,3,-3.963,1,0.118,0.173,0.04298,0.253,0.639,256.3,293883,9,313,1255,3.6,200848,4115,2.05
sc_9133482032908853060,Zapateado Quebradita - Dj Club Mix Vol 6,DJ Zapateado Master,SoundCloud Release / Bootleg,80,Quebradita,SoundCloud,0.772,0.946,8,-5.433,0,0.072,0.21,0.03563,0.143,0.869,245.4,315271,12,322,1289,3.26,60244290,1040398,1.73
sc_9133482032908853061,Zapateado Quebradita - Dj Club Mix Vol 7,DJ Zapateado Master,SoundCloud Release / Bootleg,54,Quebradita,SoundCloud,0.773,0.952,3,-5.441,0,0.057,0.156,0.00818,0.312,0.848,235.9,314052,12,308,1234,3.34,15077447,358003,2.37
sc_9133482032908853062,Zapateado Quebradita - Dj Club Mix Vol 8,DJ Zapateado Master,SoundCloud Release / Bootleg,78,Quebradita,SoundCloud,0.717,0.914,0,-4.855,0,0.065,0.033,0.01397,0.331,0.808,238.9,273474,13,272,1088,3.32,2350980,59819,2.54
sc_9133482032908853063,Zapateado Quebradita - Dj Club Mix Vol 9,DJ Zapateado Master,SoundCloud Release / Bootleg,65,Quebradita,SoundCloud,0.723,0.916,3,-3.128,1,0.098,0.169,0.01836,0.237,0.848,234.4,215213,13,210,840,3.73,15260619,437987,2.87
sc_9133482032908853064,Zapateado Quebradita - Dj Club Mix Vol 10,DJ Zapateado Master,SoundCloud Release / Bootleg,68,Quebradita,SoundCloud,0.746,0.969,5,-4.465,1,0.111,0.13,0.00952,0.178,0.844,263.5,359549,10,394,1579,3.57,60392683,2097261,3.47
